Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Comment
251,KE6TZG,146.38500,+,0.60000,Tone,146.2,88.5,023,NN,FM,5,"Running Springs, Keller Peak",
252,WA6ZSN,146.38500,+,0.60000,Tone,127.3,88.5,023,NN,FM,5,"Santa Paula, South Mountain",
253,KD6DDM,146.61000,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Corona, Sierra Peak",
254,KS6HRP,146.61000,-,0.60000,Tone,136.5,88.5,023,NN,FM,5,"Folsom",
255,N6VA,146.61000,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Garberville, Pratt Mountain",
256,WA6OIB,146.61000,-,0.60000,Tone,141.3,88.5,023,NN,FM,5,"Meadow Lakes",
257,W6ABR,146.61000,-,0.60000,Tone,88.5,88.5,023,NN,FM,5,"Point Arena",
258,N3MBN,146.61000,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"San Buenaventura",
259,KM6EF,146.61000,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"Union City",
260,W6SLO,146.62000,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"San Luis Obispo, Rocky Butte",
261,W6YDD,146.62500,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"Georgetown",
262,W6YDD,146.62500,-,0.60000,Tone,151.4,88.5,023,NN,FM,5,"Grass Valley",
263,W6MTF,146.62500,-,0.60000,Tone,156.7,88.5,23,NN,P25,5,"Oakland",
264,N6SBC,146.62500,-,0.60000,Tone,94.8,88.5,023,NN,FM,5,"Paicines",
265,KE6MNJ,146.62500,-,0.60000,Tone,114.8,88.5,023,NN,FM,5,"Pescadero",
266,W6YDD,146.62500,-,0.60000,Tone,100.0,88.5,023,NN,FM,5,"Vacaville",
267,W6HMH,146.64000,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"Coarsegold",
268,W7BF,146.64000,-,0.60000,Tone,167.9,88.5,023,NN,FM,5,"Diamond Bar",
269,W6STA,146.64000,-,0.60000,Tone,88.5,114.8,023,NN,FM,5,"Redding, South Fork Mountain",
270,W6SAR,146.64000,-,0.60000,Tone,156.7,88.5,023,NN,FM,5,"Roseville",
271,WB6WLV,146.64000,-,0.60000,Tone,107.2,88.5,023,NN,FM,5,"San Diego, Otay Mountain",
272,WR6ABD,146.64000,-,0.60000,Tone,162.2,88.5,023,NN,FM,5,"San Jose,  Loma Prieta",
273,N6UE,146.64000,-,0.60000,,88.5,88.5,023,NN,FM,5,"Santa Maria",
274,WA6FGK,146.64000,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"Simi Valley",
275,W6SAR,146.64000,-,0.60000,Tone,131.8,131.8,023,NN,FM,5,"Truckee, Donner Peak",
276,KE6UPA,146.65500,-,0.60000,Tone,114.8,88.5,023,NN,Auto,5,"La Mirada",
277,K7BUG,146.65500,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Laytonville",
278,KB6DWO,146.65500,-,0.60000,Tone,131.8,88.5,023,NN,FM,5,"Loop, Leviathan Peak",
279,AB6MV,146.65500,-,0.60000,Tone,103.5,88.5,023,NN,Auto,5,"Moreno Valley, City Hall",
280,N6TKW,146.65500,-,0.60000,Tone,88.5,88.5,023,NN,FM,5,"Napa",
281,W6AF,146.65500,-,0.60000,Tone,136.5,88.5,023,NN,FM,5,"Oroville",
282,KE6WDX,146.65500,-,0.60000,Tone,123.0,123.0,023,NN,FM,5,"Porterville, Republican Hill",
283,W6KGB,146.65500,-,0.60000,Tone,131.8,141.3,23,NN,P25,5,"Santa Cruz Island, Diablo Peak",
284,K6SA,146.65500,-,0.60000,Tone,114.8,88.5,023,NN,FM,5,"Saratoga",
285,W6LLL,146.65500,-,0.60000,Tone,100.0,100.0,023,NN,FM,5,"Tracy",
286,K6JLW,146.65500,-,0.60000,Tone,131.8,88.5,023,NN,FM,5,"Ventura, Harbor",
287,N6SMU,146.67000,-,0.60000,Tone,100.0,100.0,023,NN,Auto,5,"Bakersfield, Mt Adelaide",
288,WA6M,146.67000,-,0.60000,Tone,88.5,88.5,023,NN,FM,5,"Bodega Bay",
289,N6LVR,146.67000,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Brawley, Superstition Mountain",
290,W7PRA,146.67000,-,0.60000,Tone,136.5,91.5,023,NN,FM,5,"Dunsmuir, Mt Bradley",
291,KD6AFA,146.67000,-,0.60000,Tone,192.8,88.5,023,NN,FM,5,"Glendale,  Mt Lukens",
292,N6QWD,146.67000,-,0.60000,Tone,156.7,88.5,023,NN,FM,5,"La Mesa",
293,WB6RSM,146.67000,-,0.60000,,88.5,88.5,023,NN,FM,5,"Lancaster",
294,WA6HYQ,146.67000,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"Moreno Valley, Civic Center",
295,KJ6RA,146.67000,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"Mt Shasta City",
296,N6JMI,146.67000,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"Newbury Park",
297,W6BUR,146.67000,-,0.60000,Tone,85.4,88.5,023,NN,FM,5,"Oakland",
298,W6SLO,146.67000,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"San Luis Obispo, Tassajera Peak",
299,NC6R,146.67000,-,0.60000,Tone,156.7,88.5,023,NN,FM,5,"Shingle Springs, Mt Aukum",
300,KI6AZQ,146.67000,-,0.60000,Tone,156.7,156.7,023,NN,FM,5,"Vista",
301,WB6FMC,146.70000,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"Arroyo Grande",
302,W6SLZ,146.70000,-,0.60000,Tone,123.0,123.0,023,NN,FM,5,"Bear Valley Springs, Cub Mountain",
303,KJ6FFP,146.70000,-,0.60000,Tone,94.8,94.8,023,NN,FM,5,"Corralitos",
304,W6NWG,146.70000,-,0.60000,,88.5,88.5,023,NN,FM,5,"Escondido, Palomar Mountain",
305,K6FWR,146.70000,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Eureka",
306,K6FHL,146.70000,-,0.60000,Tone,110.9,110.9,023,NN,FM,5,"High Lakes, Spring Valley Mountain",
307,KD6FW,146.70000,-,0.60000,Tone,141.3,88.5,023,NN,FM,5,"Madera",
308,K6GWE,146.70000,-,0.60000,Tone,179.9,88.5,023,NN,FM,5,"Mill Valley, Mt Tamalpais",
309,WA6MTZ,146.70000,-,0.60000,,88.5,88.5,023,NN,FM,5,"Newberry Springs",
310,K6GWE,146.70000,-,0.60000,Tone,203.5,88.5,023,NN,FM,5,"Novato, Big Rock Ridge",
311,K4ELE,146.70000,-,0.60000,,88.5,88.5,023,NN,FM,5,"Pomona, Sunset Ridge",
312,K6INC,146.70000,-,0.60000,,88.5,88.5,023,NN,FM,5,"Sacramento",
313,KD6OVS,146.70000,-,0.60000,Tone,131.8,88.5,023,NN,FM,5,"Santa Barbara,  Gibralter Peak",
314,KB6SSB,146.70000,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Sun City",
315,W6NWG,146.73000,-,0.60000,Tone,107.2,107.2,023,NN,Auto,5,"Escondido, Palomar Mountain",
316,W6SCF,146.73000,-,0.60000,Tone,114.8,88.5,023,NN,FM,5,"La Honda",
317,NW6C,146.73000,-,0.60000,Tone,100.0,88.5,023,NN,FM,5,"Mammoth Lakes, Mammoth Mtn",
318,W6KGB,146.73000,-,0.60000,Tone,100.0,88.5,023,NN,FM,5,"Oxnard",
319,W6CLA,146.73000,-,0.60000,Tone,100.0,110.9,023,NN,FM,5,"Palmdale, Hauser Peak",
320,W6FM,146.73000,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"San Ardo, Williams Hill",
321,K6ACS,146.73000,-,0.60000,Tone,88.5,88.5,023,NN,FM,5,"Santa Rosa",
322,KM6OR,146.73000,-,0.60000,Tone,141.3,141.3,023,NN,FM,5,"Visalia, Blue Ridge",
323,N6TKY,146.73000,-,0.60000,Tone,85.4,88.5,023,NN,FM,5,"Weaverville, Hayfork Bally",
324,K0JPK,146.73000,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Whittier,  Rio Hondo Peak",
325,W6JWS,146.74500,-,0.60000,Tone,94.8,88.5,023,NN,FM,5,"Felton, Empire Grade",
326,W6SAR,146.74500,-,0.60000,Tone,156.7,156.7,023,NN,FM,5,"Foresthill",
327,W6LAH,146.74500,-,0.60000,Tone,110.9,88.5,023,NN,FM,5,"Los Altos Hills",
328,W6PPM,146.74500,-,0.60000,Tone,146.2,88.5,023,NN,FM,5,"Mariposa,  Mt Bullion",
329,W6PPM,146.74500,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"Oakhurst",
330,W6SAR,146.74500,-,0.60000,,88.5,88.5,023,NN,FM,5,"Vacaville,  Mt Vaca",
331,N6JSL,146.76000,-,0.60000,Tone,136.5,88.5,023,NN,FM,5,"Auburn",
332,K6DK,146.76000,-,0.60000,Tone,136.5,88.5,023,NN,FM,5,"Barstow",
333,KD6QLT,146.76000,-,0.60000,Tone,107.2,88.5,023,NN,FM,5,"Cathedral City, Palm Springs",
334,KI6ITV,146.76000,-,0.60000,Tone,136.5,88.5,023,NN,FM,5,"Corona, Lake Elsinore",
335,W6TD,146.76000,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Independence, Mazourka Peak",
336,KC6ZQR,146.76000,-,0.60000,Tone,186.2,88.5,023,NN,FM,5,"Palmdale",
337,WB6CAN,146.76000,-,0.60000,Tone,107.2,88.5,023,NN,FM,5,"Redding",
338,WB6OQS,146.76000,-,0.60000,Tone,151.4,88.5,023,NN,FM,5,"San Jose, Loma Prieta",
339,W6BHZ,146.76000,-,0.60000,Tone,91.5,127.3,023,NN,FM,5,"San Luis Obispo, Cal Poly",
340,K6FWR,146.76000,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Scotia, Monument Peak",
341,N6BYH,146.76000,-,0.60000,Tone,141.3,141.3,023,NN,FM,5,"Visalia, Kings Canyon National Park",
342,N6NMZ,146.76000,-,0.60000,Tone,131.8,88.5,023,NN,FM,5,"Williams",
343,N6BYH,146.77500,-,0.60000,Tone,141.3,88.5,023,NN,FM,5,"Bakersfield",
344,N1PPP,146.77500,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Kelseyville, Mount Konocti",
345,W6LLL,146.77500,-,0.60000,Tone,100.0,100.0,023,NN,FM,5,"Livermore",
346,,146.77500,-,0.60000,Tone,110.9,88.5,023,NN,FM,5,"Mill Valley",
347,K6BW,146.77500,-,0.60000,Tone,110.9,88.5,023,NN,FM,5,"Novato, Hamilton Field",
348,NC6R,146.77500,-,0.60000,Tone,156.7,88.5,023,NN,FM,5,"Patterson",
349,K6BW,146.77500,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"San Anselmo",
350,KB6MET,146.77500,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"Watsonville",
351,W6HIR,146.79000,-,0.60000,Tone,100.0,88.5,023,NN,FM,5,"Fair Oaks",
352,K6SYU,146.79000,-,0.60000,Tone,114.8,88.5,023,NN,FM,5,"Fullerton,  St Jude Hospital",
353,W6CLG,146.79000,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Garberville",
354,K6SYU,146.79000,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Long Beach,  VA Hospital",
355,K6JSI,146.79000,-,0.60000,Tone,100.0,100.0,023,NN,FM,5,"Meadow Lakes",
356,WA6YVL,146.79000,-,0.60000,Tone,114.8,141.3,023,NN,FM,5,"Palmdale",
357,NG6ST,146.79000,-,0.60000,Tone,107.2,88.5,023,NN,FM,5,"Rancho Bernardo, Carmel Mountain Ranch",
358,W6TP,146.79000,-,0.60000,Tone,114.8,88.5,023,NN,FM,5,"San Francisco",
359,K6TZ,146.79000,-,0.60000,Tone,131.8,88.5,023,NN,FM,5,"Santa Barbara, La Vigia Hill",
360,W6JW,146.79000,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"Santa Clarita, Mad Mountain",
361,K6BJ,146.79000,-,0.60000,Tone,94.8,88.5,023,NN,FM,5,"Santa Cruz",
362,K6CSR,146.79000,-,0.60000,Tone,88.5,88.5,023,NN,Auto,5,"Santa Rosa, Parker Hill",
363,K6SIS,146.79000,-,0.60000,Tone,100.0,88.5,023,NN,FM,5,"Yreka, Gunsight Peak",
364,W6BA,146.79000,-,0.60000,Tone,136.5,136.5,023,NN,FM,5,"Yucca Valley",
365,W6SLO,146.80000,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"San Luis Obispo, Cuesta Peak",
366,KM6OU,146.80500,-,0.60000,Tone,118.8,88.5,023,NN,FM,5,"Leemore",
367,KE6HE,146.80500,-,0.60000,,88.5,88.5,023,NN,FM,5,"Long Beach",
368,KJ6HCX,146.80500,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"Oxnard",
369,KA6GWY,146.80500,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"Placerville",
370,K6ERN,146.80500,-,0.60000,Tone,100.0,88.5,023,NN,FM,5,"Simi Valley",
371,W6GTR,146.80500,-,0.60000,Tone,100.0,100.0,023,NN,Auto,5,"Wildomar, Inland Valley Hospital ",
372,K6SIS,146.82000,-,0.60000,Tone,100.0,88.5,023,NN,FM,5,"Dunsmuir",
373,KE6JZ,146.82000,-,0.60000,Tone,141.3,141.3,023,NN,FM,5,"Fresno",
374,WD6HDY,146.82000,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Mendocino",
375,W6BYS,146.82000,-,0.60000,Tone,151.4,88.5,023,NN,FM,5,"Napa",
376,W6FNO,146.82000,-,0.60000,,88.5,88.5,023,NN,FM,5,"Onyx, Onyx Peak",
377,W6FNO,146.82000,-,0.60000,,88.5,88.5,023,NN,FM,5,"San Dimas, Johnstone Peak",
378,K6INC,146.82000,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"San Jose",
379,WD6INC,146.83500,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"Daly City",
380,K6ARC,146.83500,-,0.60000,Tone,100.0,88.5,023,NN,FM,5,"Pine Grove, Mount Zion",
381,W6SLO,146.83500,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"Pozo, Black Mountain",
382,AE6KE,146.83500,-,0.60000,Tone,94.8,88.5,023,NN,FM,5,"Santa Cruz, Loma Prieta",
383,KE6EAQ,146.83500,-,0.60000,Tone,88.5,88.5,023,NN,FM,5,"Santa Rosa",
384,W6RHC,146.85000,-,0.60000,Tone,110.9,88.5,023,NN,FM,5,"Chico",
385,W6JBT,146.85000,-,0.60000,Tone,146.2,88.5,023,NN,FM,5,"Crestline, Skyland Peak",
386,WQ6CWA,146.85000,-,0.60000,Tone,141.3,88.5,023,NN,FM,5,"Fresno",
387,K6LNK,146.85000,-,0.60000,Tone,162.2,88.5,023,NN,FM,5,"Oakland, Grizzly Peak",
388,WA6EWV,146.85000,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"South Lake Tahoe",
389,N6EVC,146.85000,-,0.60000,Tone,94.8,88.5,023,NN,FM,5,"Thousand Oaks, Grissom Pk",
390,W6SLO,146.86000,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"Los Osos",
391,KI6SUD,146.86500,-,0.60000,Tone,88.5,88.5,023,NN,FM,5,"Dillon Beach",
392,WA6BTH,146.86500,-,0.60000,Tone,146.2,88.5,023,NN,FM,5,"Pollock Pines",
393,KC6ULT,146.86500,-,0.60000,Tone,114.8,88.5,023,NN,FM,5,"Redwood City",
394,WA6LAW,146.88000,-,0.60000,Tone,162.2,88.5,023,NN,FM,5,"Black Mountain, Black Mountain",
395,W6HY,146.88000,-,0.60000,Tone,136.5,88.5,023,NN,FM,5,"Crescent City",
396,N6WB,146.88000,-,0.60000,Tone,107.2,88.5,023,NN,Auto,5,"Escondido",
397,NC6R,146.88000,-,0.60000,Tone,156.7,88.5,023,NN,FM,5,"Fiddletown",
398,WA6BAI,146.88000,-,0.60000,Tone,103.5,103.5,23,NN,P25,5,"Kings Canyon NP, Park Ridge",
399,KB6DWO,146.88000,-,0.60000,Tone,131.8,88.5,023,NN,FM,5,"Mammoth, Conway Summit",
400,W6BML,146.88000,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"Mt Shasta City",
401,WB6NDJ,146.88000,-,0.60000,Tone,77.0,88.5,023,NN,FM,5,"Oakland",
402,W6TJ,146.88000,-,0.60000,Tone,146.2,88.5,023,NN,FM,5,"Riverside,  Admin Bldg",
403,K6LRC,146.88000,-,0.60000,Tone,91.5,88.5,023,NN,FM,5,"Susanville, Shaffer Mountain",
404,W6YDZ,146.88000,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"Templeton",
405,K6ERN,146.88000,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"Ventura, Red Mountain",
406,K6CHO,146.89500,-,0.60000,,88.5,88.5,23,NN,DIG,5,"Chico",
407,KD6OI,146.89500,-,0.60000,Tone,118.8,118.8,023,NN,FM,5,"Idyllwild",
408,N5FDL,146.89500,-,0.60000,Tone,114.8,114.8,023,NN,FM,5,"Modesto, Mt Oso",
409,KC6QIT,146.89500,-,0.60000,Tone,100.0,88.5,023,NN,FM,5,"Orange Cove",
410,W6KRW,146.89500,-,0.60000,Tone,136.5,88.5,023,NN,FM,5,"San Clemente",
411,KB6FEC,146.89500,-,0.60000,Tone,110.9,88.5,023,NN,FM,5,"San Jose",
412,K6SYV,146.89500,-,0.60000,Tone,131.8,88.5,023,NN,FM,5,"Solvang",
413,W6KRW,146.89500,-,0.60000,Tone,136.5,88.5,023,NN,FM,5,"Tustin,  Lomas Peak",
414,W6LIE,146.91000,-,0.60000,Tone,100.0,88.5,023,NN,FM,5,"Bakersfield",
415,W6IY,146.91000,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Bishop,  Silver Peak",
416,W6CTR,146.91000,-,0.60000,Tone,151.4,88.5,023,NN,FM,5,"Crestline, Jobs Peak",
417,K6SIS,146.91000,-,0.60000,Tone,100.0,88.5,023,NN,FM,5,"Happy Camp, Slater Butte",
418,WB6TMS,146.91000,-,0.60000,Tone,88.5,88.5,023,NN,FM,5,"Petaluma",
419,W6OPI,146.91000,-,0.60000,Tone,94.8,88.5,023,NN,FM,5,"Prunedale",
420,W6AK,146.91000,-,0.60000,Tone,162.2,88.5,023,NN,FM,5,"Sacramento, Downtown",
421,KI6BJN,146.91000,-,0.60000,Tone,100.0,100.0,023,NN,Auto,5,"San Diego, Otay Mountain",
422,W6IN,146.91000,-,0.60000,Tone,136.5,88.5,023,NN,FM,5,"San Fernando",
423,K6LRC,146.91000,-,0.60000,Tone,91.5,88.5,023,NN,FM,5,"Susanville, Fredonyer Peak",
424,KK6OAH,146.92000,-,0.60000,DTCS,88.5,88.5,023,NN,FM,5,"Fort Jones, Oro Fino Valley ",
425,WA6TFD,146.92500,-,0.60000,Tone,114.8,114.8,023,NN,FM,5,"Culver City, Baldwin Hills",
426,KA6SUB,146.92500,-,0.60000,Tone,71.9,71.9,023,NN,Auto,5,"Gold Run, Gold Run Hill",
427,KI6FEO,146.92500,-,0.60000,Tone,71.9,88.5,023,NN,FM,5,"Grass Valley",
428,K6TJS,146.92500,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"Los Banos",
429,WA6TOW,146.92500,-,0.60000,Tone,114.8,88.5,023,NN,FM,5,"Pacifica, North Peak",
430,N4SMF,146.92500,-,0.60000,Tone,85.4,88.5,023,NN,FM,5,"Redding, Bully Choop Mountain",
431,KC6TTZ,146.92500,-,0.60000,Tone,94.8,88.5,023,NN,FM,5,"Valley Springs",
432,KE6FUZ,146.94000,-,0.60000,Tone,131.8,88.5,023,NN,FM,5,"Anaheim,  Disneyland",
433,W6SLO,146.94000,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"Arroyo Grande, Lopez Mountain",
434,N6OV,146.94000,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Bishop, Silver Peak",
435,WD6RAT,146.94000,-,0.60000,Tone,107.2,88.5,023,NN,FM,5,"Cathedral City, Edom Hill",
436,W6ECE,146.94000,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"Chico",
437,KI6B,146.94000,-,0.60000,Tone,88.5,88.5,023,NN,FM,5,"Guerneville",
438,K6AIR,146.94000,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"Los Altos Hills",
439,W6TO,146.94000,-,0.60000,Tone,141.3,88.5,023,NN,FM,5,"Meadow Lakes",
440,KE6TOI,146.94000,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"Newbury Park",
441,KI6PAU,146.94000,-,0.60000,Tone,94.8,94.8,023,NN,FM,5,"Point Sur, Lighthouse",
442,WO3B,146.94000,-,0.60000,Tone,136.5,88.5,023,NN,FM,5,"Shingle Springs",
443,WA6FJS,146.94000,-,0.60000,Tone,100.0,88.5,023,NN,FM,5,"Tahoe City",
444,WA6EFW,146.94000,-,0.60000,Tone,91.5,88.5,023,NN,FM,5,"Victorville",
445,AC6ET,146.95500,-,0.60000,Tone,88.5,88.5,023,NN,FM,5,"Ukiah",
446,W6NAD,146.95500,-,0.60000,,88.5,88.5,023,NN,FM,5,"Watsonville",
447,WB6HMD,146.97000,-,0.60000,Tone,100.0,88.5,023,NN,FM,5,"Alturas, Likely Mountain",
448,WA6TST,146.97000,-,0.60000,,88.5,88.5,023,NN,FM,5,"Barstow",
449,KI6B,146.97000,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Cloverdale",
450,K6QEH,146.97000,-,0.60000,Tone,136.5,88.5,023,NN,FM,5,"Fullerton,  Raytheon Bldg 606",
451,W6ZN,146.97000,-,0.60000,Tone,74.4,74.4,023,NN,FM,5,"Monument Peak",
452,WB6YQN,146.97000,-,0.60000,Tone,127.3,127.3,023,NN,FM,5,"Oxnard, Near Oxnard Airport",
453,K6LY,146.97000,-,0.60000,Tone,94.8,88.5,023,NN,FM,5,"Pebble Beach, Huckleberry Hill",
454,AD1U,146.97000,-,0.60000,,88.5,88.5,023,NN,FM,5,"San Jose",
455,W6JW,146.97000,-,0.60000,Tone,123.0,88.5,023,NN,Auto,5,"Santa Clarita,  CLWD HQ",
456,K6YYJ,146.97000,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"Trona",
457,KE6WDX,146.97000,-,0.60000,Tone,100.0,100.0,023,NN,FM,5,"Visalia, Downtown Visalia",
458,KA3AJM,146.97000,-,0.60000,Tone,107.2,88.5,023,NN,FM,5,"Vista",
459,KE6YUV,146.97000,-,0.60000,Tone,123.0,88.5,023,NN,FM,5,"Woodland, Berryessa Peak",
460,K6FWR,146.98000,-,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Dinsmore",
461,KK6ATA,146.98000,-,0.60000,Tone,127.3,88.5,023,NN,FM,5,"Paso Robles",
462,K6MAN,146.98500,-,0.60000,Tone,100.0,100.0,023,NN,Auto,5,"Manteca, Water Tower",
463,AB6OP,146.98500,-,0.60000,Tone,94.8,88.5,023,NN,FM,5,"Sacramento",
464,W6UU,146.98500,-,0.60000,Tone,114.8,88.5,023,NN,FM,5,"San Jose, Eagle Rock",
465,W6IBC,146.98500,-,0.60000,Tone,88.5,88.5,023,NN,FM,5,"Windsor",
466,KB6LJO,147.00000,+,0.60000,Tone,203.5,88.5,023,NN,FM,5,"Blythe,  McCoy Mountains",
467,K6CLX,147.00000,+,0.60000,Tone,162.2,162.2,023,NN,FM,5,"Calexico, Desert View Tower",
468,WB6BJM,147.00000,+,0.60000,,88.5,88.5,023,NN,FM,5,"Hollywood, Hollywood Hills",
469,,147.00000,-,0.60000,Tone,100.0,88.5,023,NN,FM,5,"Redding, South Fork Mountain",
470,WA6YBN,147.00000,+,0.60000,Tone,107.2,88.5,023,NN,FM,5,"Ridgecrest",
471,WB6OBB,147.00000,+,0.60000,Tone,131.8,88.5,023,NN,FM,5,"Santa Ynez, Broadcast Peak",
472,K6MVR,147.00000,-,0.60000,Tone,136.5,88.5,023,NN,FM,5,"Vacaville, Mt Vaca",
473,K6RMW,147.00000,+,0.60000,Tone,94.8,94.8,023,NN,FM,5,"Watsonville, Hospital",
474,K6FWR,147.00000,+,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Willow Creek, Horse Mountain",
475,W6BXN,147.00000,+,0.60000,Tone,100.0,88.5,023,NN,FM,5,"Yosemite, Turtle Back Dome",
476,W6JMP,147.01250,split,,,88.5,88.5,23,NN,DIG,5,"El Dorado Hills",
477,N6GKJ,147.01500,+,0.60000,Tone,114.8,114.8,023,NN,FM,5,"Copperopolis, Gopher Ridge",
478,WA6PWW,147.01500,+,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Fremont",
479,W6DD,147.01500,+,0.60000,Tone,151.4,88.5,023,NN,FM,5,"Grass Valley",
480,N6CAV,147.03000,+,0.60000,Tone,127.3,88.5,023,NN,FM,5,"Arroyo Grande",
481,WD6BNG,147.03000,+,0.60000,,88.5,88.5,023,NN,FM,5,"Barstow",
482,K6LDO,147.03000,+,0.60000,Tone,162.2,88.5,023,NN,FM,5,"Bel Air, UCLS Factor Building",
483,N6RDE,147.03000,+,0.60000,Tone,77.0,88.5,023,NN,FM,5,"Cameron Park",
484,KA6GBJ,147.03000,+,0.60000,Tone,107.2,88.5,023,NN,FM,5,"Desert Center",
485,N6XPG,147.03000,+,0.60000,Tone,100.0,100.0,023,NN,FM,5,"Diamond Bar",
486,K6RIF,147.03000,+,0.60000,Tone,103.5,103.5,023,NN,FM,5,"Escondido, Palomar Mountain",
487,K6MHE,147.03000,+,0.60000,Tone,103.5,88.5,023,NN,FM,5,"Fort Bragg",
488,N6XPG,147.03000,+,0.60000,Tone,136.5,136.5,023,NN,FM,5,"Fullerton",
489,W6BXN,147.03000,+,0.60000,Tone,100.0,100.0,023,NN,FM,5,"Mariposa, Mt Bullion",
490,WB6KHP,147.03000,+,0.60000,Tone,107.2,107.2,023,NN,FM,5,"San Jose",
491,WO6P,147.03000,+,0.60000,Tone,88.5,88.5,023,NN,FM,5,"Shingletown",
492,N6KMR,147.04500,+,0.60000,Tone,100.0,88.5,023,NN,Auto,5,"Alturas, Payne Peak",
493,N6NMZ,147.04500,+,0.60000,Tone,77.0,88.5,023,NN,FM,5,"Dobbins",
